date,Air Temperature,Dew Point,Relative Humidity,Wind Direction,Wind Speed,Solar Radiation(GHI)
7/23/2017 0:00,22.80,20.40,86.15,345.00,0.50,0.00
7/23/2017 1:00,22.50,20.30,87.53,356.00,0.50,0.00
7/23/2017 2:00,22.90,20.30,85.09,346.00,0.40,0.00
7/23/2017 3:00,24.30,20.20,77.99,311.00,0.50,67.00
7/23/2017 4:00,26.20,19.80,67.93,293.00,0.70,252.00
7/23/2017 5:00,28.30,18.80,56.53,302.00,1.00,460.00
7/23/2017 6:00,30.50,17.70,46.35,308.00,1.30,655.00
7/23/2017 7:00,32.50,16.50,38.39,307.00,1.70,815.00
7/23/2017 8:00,34.00,15.60,33.29,306.00,2.00,924.00
7/23/2017 9:00,35.00,15.10,30.47,306.00,2.20,964.00
7/23/2017 10:00,35.40,14.90,29.37,306.00,2.30,941.00
7/23/2017 11:00,35.20,15.00,29.92,308.00,2.40,863.00
7/23/2017 12:00,34.50,15.20,31.59,311.00,2.50,735.00
7/23/2017 13:00,33.20,15.60,34.73,316.00,2.50,560.00
7/23/2017 14:00,31.40,16.10,39.91,320.00,2.40,359.00
7/23/2017 15:00,29.20,17.10,47.99,325.00,2.10,157.00
7/23/2017 16:00,27.00,18.30,58.83,329.00,1.80,9.00
7/23/2017 17:00,25.60,19.40,68.82,334.00,1.50,0.00
7/23/2017 18:00,24.70,20.30,76.67,340.00,1.20,0.00
7/23/2017 19:00,24.00,20.90,82.83,342.00,0.90,0.00
7/23/2017 20:00,23.60,21.30,86.87,340.00,0.70,0.00
7/23/2017 21:00,23.30,21.50,89.70,338.00,0.60,0.00
7/23/2017 22:00,23.20,21.70,91.27,337.00,0.60,0.00
7/23/2017 23:00,23.20,21.90,92.20,337.00,0.70,0.00
7/24/2017 0:00,23.10,22.00,93.40,339.00,0.70,0.00
7/24/2017 1:00,23.00,22.10,94.53,339.00,0.60,0.00
7/24/2017 2:00,23.50,22.10,91.95,337.00,0.60,0.00
7/24/2017 3:00,25.10,22.20,83.79,329.00,0.60,64.00
7/24/2017 4:00,27.20,21.90,72.82,313.00,0.60,247.00
7/24/2017 5:00,29.30,21.20,61.62,292.00,0.70,452.00
7/24/2017 6:00,31.40,20.40,52.06,281.00,1.00,644.00
7/24/2017 7:00,33.50,19.50,43.85,282.00,1.20,801.00
7/24/2017 8:00,35.20,18.60,37.61,287.00,1.50,909.00
7/24/2017 9:00,36.50,17.80,33.28,294.00,1.70,962.00
7/24/2017 10:00,37.10,17.30,31.21,301.00,1.90,945.00
7/24/2017 11:00,37.10,17.20,30.97,306.00,2.20,869.00
7/24/2017 12:00,36.50,17.10,31.91,311.00,2.30,722.00
7/24/2017 13:00,35.10,17.30,34.89,314.00,2.40,538.00
7/24/2017 14:00,33.00,17.90,40.81,316.00,2.40,337.00
7/24/2017 15:00,30.50,18.90,50.04,319.00,2.10,141.00
7/24/2017 16:00,28.10,20.20,62.27,322.00,1.90,3.00
7/24/2017 17:00,26.60,21.40,73.14,324.00,1.60,0.00
7/24/2017 18:00,25.80,22.20,80.50,326.00,1.40,0.00
7/24/2017 19:00,25.40,22.60,84.66,329.00,1.20,0.00
7/24/2017 20:00,24.90,22.80,88.32,333.00,0.90,0.00
7/24/2017 21:00,24.50,22.90,91.05,336.00,0.70,0.00
7/24/2017 22:00,24.30,23.00,92.46,336.00,0.70,0.00
7/24/2017 23:00,24.30,23.00,92.54,336.00,0.70,0.00
7/25/2017 0:00,24.20,23.00,92.83,344.00,0.60,0.00
7/25/2017 1:00,24.20,22.90,92.51,349.00,0.50,0.00
7/25/2017 2:00,24.50,22.80,90.24,342.00,0.40,0.00
7/25/2017 3:00,26.00,22.70,82.10,311.00,0.40,59.00
7/25/2017 4:00,28.20,22.30,70.20,281.00,0.50,242.00
7/25/2017 5:00,31.00,21.40,56.74,282.00,0.70,447.00
7/25/2017 6:00,34.00,19.40,42.30,291.00,1.00,640.00
7/25/2017 7:00,36.30,17.10,32.34,290.00,1.40,799.00
7/25/2017 8:00,37.60,16.40,28.65,291.00,1.80,908.00
7/25/2017 9:00,38.30,16.30,27.44,296.00,2.10,961.00
7/25/2017 10:00,38.50,16.30,27.27,303.00,2.30,947.00
7/25/2017 11:00,38.20,16.40,27.86,310.00,2.50,868.00
7/25/2017 12:00,37.50,16.60,29.19,318.00,2.60,740.00
7/25/2017 13:00,36.20,16.70,31.65,326.00,2.60,564.00
7/25/2017 14:00,34.60,16.80,34.81,331.00,2.50,361.00
7/25/2017 15:00,32.10,17.10,40.83,333.00,2.20,158.00
7/25/2017 16:00,29.60,18.40,51.05,337.00,1.80,9.00
7/25/2017 17:00,27.80,20.00,62.69,345.00,1.50,0.00
7/25/2017 18:00,26.60,21.40,72.96,352.00,1.20,0.00
7/25/2017 19:00,25.70,22.30,81.53,354.00,1.00,0.00
7/25/2017 20:00,25.00,22.90,88.37,350.00,0.80,0.00
7/25/2017 21:00,24.50,23.50,93.98,344.00,0.80,0.00
7/25/2017 22:00,24.30,23.80,97.08,343.00,0.80,0.00
7/25/2017 23:00,24.20,24.00,98.64,345.00,0.80,0.00
7/26/2017 0:00,24.20,23.90,98.50,354.00,0.80,0.00
7/26/2017 1:00,24.20,23.80,97.62,179.00,0.80,0.00
7/26/2017 2:00,24.70,23.50,93.05,12.00,0.80,0.00
7/26/2017 3:00,26.60,22.90,80.22,29.00,0.80,65.00
7/26/2017 4:00,29.60,21.40,61.49,31.00,0.90,250.00
7/26/2017 5:00,32.90,18.70,43.17,191.00,1.00,459.00
7/26/2017 6:00,35.70,15.80,30.72,338.00,1.00,653.00
7/26/2017 7:00,37.80,14.20,24.74,310.00,1.00,811.00
7/26/2017 8:00,39.20,13.20,21.47,300.00,1.30,917.00
7/26/2017 9:00,40.00,12.80,19.95,302.00,1.80,965.00
7/26/2017 10:00,40.20,12.70,19.68,308.00,2.20,944.00
7/26/2017 11:00,39.80,13.00,20.55,315.00,2.50,863.00
7/26/2017 12:00,38.80,13.80,22.78,323.00,2.70,718.00
7/26/2017 13:00,37.20,14.80,26.57,331.00,2.80,538.00
7/26/2017 14:00,35.10,15.90,32.01,336.00,2.80,337.00
7/26/2017 15:00,32.70,16.90,38.88,336.00,2.50,140.00
7/26/2017 16:00,30.40,18.00,47.59,334.00,2.10,3.00
7/26/2017 17:00,28.80,19.30,56.68,334.00,1.80,0.00
7/26/2017 18:00,27.80,20.50,64.68,334.00,1.60,0.00
7/26/2017 19:00,27.00,21.60,72.31,333.00,1.30,0.00
7/26/2017 20:00,26.20,22.40,79.66,335.00,1.00,0.00
7/26/2017 21:00,25.60,22.90,85.23,340.00,0.90,0.00
7/26/2017 22:00,25.10,23.30,89.72,348.00,0.80,0.00
7/26/2017 23:00,24.90,23.50,92.05,352.00,0.80,0.00
7/27/2017 0:00,24.70,23.60,93.71,172.00,0.60,0.00
7/27/2017 1:00,24.70,23.60,93.77,316.00,0.50,0.00
7/27/2017 2:00,25.10,23.60,91.31,263.00,0.50,0.00
7/27/2017 3:00,26.80,23.50,82.31,235.00,0.50,56.00
7/27/2017 4:00,29.40,22.70,67.23,244.00,0.50,235.00
7/27/2017 5:00,32.40,20.90,50.66,270.00,0.60,437.00
7/27/2017 6:00,35.40,19.00,38.19,286.00,0.90,627.00
7/27/2017 7:00,37.80,17.30,30.18,286.00,1.40,783.00
7/27/2017 8:00,39.30,16.50,26.42,286.00,1.90,891.00
7/27/2017 9:00,39.90,16.40,25.36,291.00,2.30,946.00
7/27/2017 10:00,39.80,16.40,25.58,297.00,2.60,929.00
7/27/2017 11:00,39.10,16.90,27.32,303.00,2.80,851.00
7/27/2017 12:00,37.70,17.60,30.77,308.00,2.90,725.00
7/27/2017 13:00,35.90,18.20,35.38,313.00,2.90,548.00
7/27/2017 14:00,33.70,18.70,41.29,315.00,2.70,346.00
7/27/2017 15:00,31.30,19.20,48.79,314.00,2.40,148.00
7/27/2017 16:00,29.10,20.10,58.37,310.00,2.10,6.00
7/27/2017 17:00,27.70,21.30,68.33,308.00,1.80,0.00
7/27/2017 18:00,26.80,22.40,76.97,308.00,1.50,0.00
7/27/2017 19:00,26.30,23.20,83.03,307.00,1.40,0.00
7/27/2017 20:00,25.80,23.70,88.09,306.00,1.20,0.00
7/27/2017 21:00,25.40,24.00,91.82,306.00,1.10,0.00
7/27/2017 22:00,25.00,24.10,94.69,306.00,1.10,0.00
7/27/2017 23:00,24.80,24.10,95.90,306.00,1.00,0.00
7/28/2017 0:00,24.40,24.00,97.34,304.00,1.00,0.00
7/28/2017 1:00,24.30,23.80,97.09,302.00,1.00,0.00
7/28/2017 2:00,24.80,23.70,93.53,298.00,1.10,0.00
7/28/2017 3:00,26.30,23.50,84.53,292.00,1.20,62.00
7/28/2017 4:00,28.40,22.60,70.80,283.00,1.30,246.00
7/28/2017 5:00,30.80,21.30,56.88,276.00,1.40,456.00
7/28/2017 6:00,33.10,19.90,45.81,274.00,1.80,651.00
7/28/2017 7:00,35.00,18.60,38.11,275.00,2.20,811.00
7/28/2017 8:00,36.00,18.10,34.92,277.00,2.60,918.00
7/28/2017 9:00,36.40,17.90,33.66,281.00,3.00,981.00
7/28/2017 10:00,36.30,17.60,33.38,285.00,3.10,966.00
7/28/2017 11:00,35.80,17.50,33.94,289.00,3.20,887.00
7/28/2017 12:00,34.80,17.40,35.70,293.00,3.10,752.00
7/28/2017 13:00,33.40,17.40,38.71,296.00,2.90,574.00
7/28/2017 14:00,31.60,17.70,43.49,298.00,2.60,369.00
7/28/2017 15:00,29.50,18.10,50.39,300.00,2.10,162.00
7/28/2017 16:00,27.60,19.00,59.49,301.00,1.80,11.00
7/28/2017 17:00,26.30,20.20,69.11,302.00,1.60,0.00
7/28/2017 18:00,25.40,21.10,77.06,305.00,1.40,0.00
7/28/2017 19:00,24.80,21.60,82.56,309.00,1.30,0.00
7/28/2017 20:00,24.40,21.90,86.15,311.00,1.20,0.00
7/28/2017 21:00,24.00,22.10,88.99,313.00,1.10,0.00
7/28/2017 22:00,23.80,22.10,90.23,317.00,1.10,0.00
7/28/2017 23:00,23.80,22.10,90.00,319.00,1.10,0.00
7/29/2017 0:00,23.50,21.90,91.02,326.00,1.10,0.00
7/29/2017 1:00,23.40,21.80,90.61,330.00,1.00,0.00
7/29/2017 2:00,23.80,21.60,87.36,335.00,0.90,0.00
7/29/2017 3:00,25.30,21.30,78.61,335.00,1.00,72.00
7/29/2017 4:00,27.20,20.30,66.19,330.00,1.00,272.00
7/29/2017 5:00,29.10,19.10,54.97,316.00,1.00,493.00
7/29/2017 6:00,31.20,17.70,44.62,301.00,1.20,698.00
7/29/2017 7:00,33.00,16.10,36.27,293.00,1.60,863.00
7/29/2017 8:00,34.30,14.80,31.04,291.00,2.00,974.00
7/29/2017 9:00,35.10,14.10,28.37,291.00,2.40,1026.00
7/29/2017 10:00,35.20,13.70,27.58,294.00,2.60,1010.00
7/29/2017 11:00,34.70,13.80,28.43,298.00,2.80,930.00
7/29/2017 12:00,33.80,14.10,30.54,303.00,2.90,793.00
7/29/2017 13:00,32.40,14.70,34.43,310.00,2.80,608.00
7/29/2017 14:00,30.60,15.60,40.34,317.00,2.70,395.00
7/29/2017 15:00,28.50,16.60,48.62,321.00,2.40,177.00
7/29/2017 16:00,26.60,17.90,58.71,323.00,2.10,13.00
7/29/2017 17:00,25.20,19.00,68.70,324.00,1.80,0.00
7/29/2017 18:00,24.20,19.90,77.01,326.00,1.60,0.00
7/29/2017 19:00,23.50,20.40,83.00,327.00,1.40,0.00
7/29/2017 20:00,23.00,20.70,86.79,329.00,1.20,0.00
7/29/2017 21:00,22.60,20.70,89.30,330.00,1.10,0.00
7/29/2017 22:00,22.30,20.70,90.95,333.00,1.00,0.00
7/29/2017 23:00,22.20,20.70,91.45,334.00,1.00,0.00
7/30/2017 0:00,22.00,20.70,92.27,339.00,0.90,0.00
7/30/2017 1:00,22.10,20.60,91.21,340.00,0.90,0.00
7/30/2017 2:00,22.90,20.50,86.34,344.00,0.80,0.00
7/30/2017 3:00,24.70,20.30,76.54,346.00,0.70,72.00
7/30/2017 4:00,26.80,19.60,64.81,337.00,0.70,270.00
7/30/2017 5:00,29.00,18.50,53.28,318.00,0.70,489.00
7/30/2017 6:00,31.20,17.30,43.54,304.00,1.00,691.00
7/30/2017 7:00,33.10,16.10,36.13,299.00,1.40,857.00
7/30/2017 8:00,34.50,15.00,31.21,297.00,1.70,968.00
7/30/2017 9:00,35.40,14.60,28.80,298.00,2.00,1018.00
7/30/2017 10:00,35.80,14.60,28.17,301.00,2.20,1002.00
7/30/2017 11:00,35.60,14.80,29.00,304.00,2.40,919.00
7/30/2017 12:00,34.80,15.50,31.60,309.00,2.50,782.00
7/30/2017 13:00,33.50,16.50,36.16,315.00,2.40,598.00
7/30/2017 14:00,31.60,17.60,43.15,320.00,2.40,386.00
7/30/2017 15:00,29.40,18.60,52.35,324.00,2.20,172.00
7/30/2017 16:00,27.30,19.70,63.26,328.00,2.00,12.00
7/30/2017 17:00,25.90,20.60,72.72,333.00,1.80,0.00
7/30/2017 18:00,25.00,21.30,80.12,339.00,1.60,0.00
7/30/2017 19:00,24.50,21.80,84.91,346.00,1.30,0.00
7/30/2017 20:00,24.00,22.00,88.59,352.00,1.10,0.00
7/30/2017 21:00,23.70,22.10,90.64,355.00,1.00,0.00
7/30/2017 22:00,23.40,22.10,92.36,356.00,1.00,0.00
7/30/2017 23:00,23.30,22.10,92.84,357.00,0.90,0.00
7/31/2017 0:00,23.10,22.00,93.69,182.00,0.80,0.00
7/31/2017 1:00,23.10,21.90,93.18,6.00,0.80,0.00
7/31/2017 2:00,23.50,21.90,90.54,13.00,0.80,0.00
7/31/2017 3:00,25.00,21.80,82.23,20.00,0.80,68.00
7/31/2017 4:00,27.10,21.30,70.83,20.00,0.70,263.00
7/31/2017 5:00,29.50,20.70,59.14,175.00,0.60,481.00
7/31/2017 6:00,32.00,19.70,48.22,320.00,0.70,681.00
7/31/2017 7:00,34.40,18.30,38.66,303.00,1.10,845.00
7/31/2017 8:00,36.40,16.80,31.41,298.00,1.50,950.00
7/31/2017 9:00,37.80,15.60,27.04,299.00,1.80,1009.00
7/31/2017 10:00,38.50,15.20,25.30,302.00,2.00,988.00
7/31/2017 11:00,38.60,15.10,25.09,307.00,2.20,903.00
7/31/2017 12:00,38.00,15.30,26.16,313.00,2.40,759.00
7/31/2017 13:00,36.70,15.80,28.96,320.00,2.50,571.00
7/31/2017 14:00,34.50,16.80,35.02,324.00,2.60,358.00
7/31/2017 15:00,31.60,18.40,45.61,326.00,2.60,149.00
7/31/2017 16:00,28.80,20.20,59.68,327.00,2.40,0.00
7/31/2017 17:00,27.10,21.60,71.86,329.00,2.10,0.00
7/31/2017 18:00,26.20,22.30,79.02,330.00,1.80,0.00
7/31/2017 19:00,25.70,22.50,82.73,329.00,1.50,0.00
7/31/2017 20:00,25.30,22.70,85.68,329.00,1.20,0.00
7/31/2017 21:00,24.90,22.80,88.18,332.00,1.00,0.00
7/31/2017 22:00,24.60,22.80,89.70,335.00,0.80,0.00
7/31/2017 23:00,24.50,22.80,90.13,337.00,0.80,0.00
8/1/2017 0:00,24.20,22.80,91.70,340.00,0.60,0.00
8/1/2017 1:00,24.00,22.70,92.71,330.00,0.50,0.00
8/1/2017 2:00,24.40,22.70,90.32,302.00,0.40,0.00
8/1/2017 3:00,25.70,22.60,83.18,263.00,0.40,56.00
8/1/2017 4:00,27.80,22.00,70.57,245.00,0.50,240.00
8/1/2017 5:00,30.30,21.00,57.50,259.00,0.80,449.00
8/1/2017 6:00,32.80,19.90,46.54,273.00,1.20,645.00
8/1/2017 7:00,35.10,18.50,37.57,281.00,1.60,806.00
8/1/2017 8:00,36.90,17.10,31.25,285.00,2.00,913.00
8/1/2017 9:00,37.90,16.40,28.28,288.00,2.40,983.00
8/1/2017 10:00,38.20,16.20,27.46,292.00,2.70,964.00
8/1/2017 11:00,37.80,16.30,28.15,297.00,2.90,882.00
8/1/2017 12:00,36.70,16.60,30.53,303.00,3.00,744.00
8/1/2017 13:00,35.10,17.10,34.56,309.00,3.00,561.00
8/1/2017 14:00,33.00,17.80,40.48,316.00,2.80,354.00
8/1/2017 15:00,30.60,18.50,48.61,319.00,2.40,148.00
8/1/2017 16:00,28.40,19.80,59.67,320.00,2.00,0.00
8/1/2017 17:00,26.90,21.20,71.00,321.00,1.60,0.00
8/1/2017 18:00,25.90,22.30,80.50,320.00,1.20,0.00
8/1/2017 19:00,25.20,23.00,87.53,316.00,1.00,0.00
8/1/2017 20:00,24.70,23.40,92.35,309.00,0.80,0.00
8/1/2017 21:00,24.30,23.60,95.80,303.00,0.80,0.00
8/1/2017 22:00,24.00,23.70,98.35,298.00,0.90,0.00
8/1/2017 23:00,24.00,23.70,98.44,295.00,0.90,0.00
8/2/2017 0:00,23.80,23.70,99.20,283.00,0.90,0.00
8/2/2017 1:00,23.60,23.60,99.96,268.00,0.80,0.00
8/2/2017 2:00,24.10,23.50,96.49,250.00,0.80,0.00
8/2/2017 3:00,25.80,23.50,87.08,236.00,1.00,61.00
8/2/2017 4:00,28.50,22.90,71.72,234.00,1.30,256.00
8/2/2017 5:00,31.20,19.90,51.00,242.00,1.40,476.00
8/2/2017 6:00,33.60,16.90,36.90,251.00,1.70,683.00
8/2/2017 7:00,35.20,15.50,30.90,257.00,2.00,850.00
8/2/2017 8:00,36.40,15.00,28.00,261.00,2.30,961.00
8/2/2017 9:00,36.90,15.00,27.27,264.00,2.60,1016.00
8/2/2017 10:00,37.00,15.10,27.33,267.00,2.80,1000.00
8/2/2017 11:00,36.50,15.40,28.60,270.00,2.80,918.00
8/2/2017 12:00,35.50,15.70,30.91,274.00,2.80,777.00
8/2/2017 13:00,34.10,16.20,34.37,277.00,2.70,589.00
8/2/2017 14:00,32.30,16.70,39.38,279.00,2.40,375.00
8/2/2017 15:00,29.90,17.50,47.32,280.00,2.00,159.00
8/2/2017 16:00,27.70,18.70,58.07,277.00,1.60,0.00
8/2/2017 17:00,26.10,20.00,69.08,271.00,1.30,0.00
8/2/2017 18:00,25.10,21.00,78.00,264.00,1.10,0.00
8/2/2017 19:00,24.50,21.60,84.09,260.00,1.10,0.00
8/2/2017 20:00,24.20,22.00,87.48,259.00,1.00,0.00
8/2/2017 21:00,24.10,22.20,88.92,260.00,0.90,0.00
8/2/2017 22:00,24.00,22.20,89.69,263.00,0.80,0.00
8/2/2017 23:00,23.90,22.20,90.13,264.00,0.70,0.00
8/3/2017 0:00,23.80,22.10,90.21,263.00,0.50,0.00
8/3/2017 1:00,23.60,22.00,90.77,244.00,0.40,0.00
8/3/2017 2:00,24.00,21.90,88.13,219.00,0.50,0.00
8/3/2017 3:00,25.30,21.90,81.27,208.00,0.60,62.00
8/3/2017 4:00,27.20,21.20,69.85,215.00,0.80,257.00
8/3/2017 5:00,29.50,20.20,57.25,231.00,1.10,477.00
8/3/2017 6:00,31.90,18.70,45.60,248.00,1.50,681.00
8/3/2017 7:00,33.90,17.30,37.30,258.00,2.10,843.00
8/3/2017 8:00,35.10,16.50,33.13,263.00,2.50,955.00
8/3/2017 9:00,35.70,16.30,31.65,266.00,2.80,1001.00
8/3/2017 10:00,35.70,16.30,31.73,269.00,2.90,985.00
8/3/2017 11:00,35.20,16.50,33.07,274.00,2.90,904.00
8/3/2017 12:00,34.20,17.00,35.88,280.00,2.80,770.00
8/3/2017 13:00,32.90,17.40,39.81,287.00,2.60,586.00
8/3/2017 14:00,31.20,18.10,45.59,294.00,2.30,374.00
8/3/2017 15:00,29.10,18.80,53.98,300.00,1.90,159.00
8/3/2017 16:00,27.10,19.90,64.65,304.00,1.40,0.00
8/3/2017 17:00,25.90,20.90,73.88,304.00,1.10,0.00
8/3/2017 18:00,25.00,21.60,81.22,300.00,0.90,0.00
8/3/2017 19:00,24.50,22.00,85.72,298.00,0.80,0.00
8/3/2017 20:00,24.20,22.20,88.42,298.00,0.80,0.00
8/3/2017 21:00,24.10,22.30,89.70,301.00,0.70,0.00
8/3/2017 22:00,24.00,22.40,90.65,303.00,0.60,0.00
8/3/2017 23:00,23.90,22.30,90.97,304.00,0.50,0.00
8/4/2017 0:00,23.70,22.30,91.69,294.00,0.50,0.00
8/4/2017 1:00,23.50,22.20,92.38,272.00,0.50,0.00
8/4/2017 2:00,23.80,22.10,90.29,242.00,0.50,0.00
8/4/2017 3:00,25.20,22.00,82.63,226.00,0.50,60.00
8/4/2017 4:00,27.30,21.70,71.34,231.00,0.60,254.00
8/4/2017 5:00,29.60,20.70,58.91,249.00,0.80,474.00
8/4/2017 6:00,32.10,18.50,44.37,267.00,1.20,681.00
8/4/2017 7:00,33.90,16.60,35.65,276.00,1.70,848.00
8/4/2017 8:00,35.10,15.90,31.95,280.00,2.10,961.00
8/4/2017 9:00,35.70,15.80,30.74,283.00,2.50,1010.00
8/4/2017 10:00,35.80,16.00,30.88,287.00,2.70,994.00
8/4/2017 11:00,35.30,16.30,32.48,292.00,2.90,913.00
8/4/2017 12:00,34.40,16.80,35.24,298.00,2.90,773.00
8/4/2017 13:00,33.10,17.30,39.04,305.00,2.80,589.00
8/4/2017 14:00,31.60,17.70,43.51,312.00,2.50,378.00
8/4/2017 15:00,29.50,18.10,50.44,318.00,2.10,162.00
8/4/2017 16:00,27.40,19.00,60.37,324.00,1.70,0.00
8/4/2017 17:00,26.00,20.10,70.07,330.00,1.50,0.00
8/4/2017 18:00,24.90,20.90,78.61,335.00,1.30,0.00
8/4/2017 19:00,24.10,21.40,84.86,338.00,1.00,0.00
8/4/2017 20:00,23.50,21.60,89.07,339.00,0.90,0.00
8/4/2017 21:00,23.10,21.70,91.70,339.00,0.80,0.00
8/4/2017 22:00,22.90,21.70,93.13,335.00,0.80,0.00
8/4/2017 23:00,22.90,21.70,93.19,331.00,0.80,0.00
8/5/2017 0:00,23.00,21.70,92.40,322.00,0.50,0.00
8/5/2017 1:00,23.00,21.60,91.63,310.00,0.30,0.00
8/5/2017 2:00,23.10,21.50,90.53,285.00,0.30,0.00
8/5/2017 3:00,24.30,21.40,83.65,248.00,0.20,62.00
8/5/2017 4:00,26.70,20.80,70.15,235.00,0.30,256.00
8/5/2017 5:00,29.50,18.60,52.01,248.00,0.60,476.00
8/5/2017 6:00,31.90,16.10,38.71,256.00,1.00,677.00
8/5/2017 7:00,33.60,15.60,33.99,260.00,1.50,840.00
8/5/2017 8:00,34.90,15.50,31.55,263.00,2.00,948.00
8/5/2017 9:00,35.60,15.70,30.62,266.00,2.40,998.00
8/5/2017 10:00,35.80,15.80,30.47,269.00,2.70,981.00
8/5/2017 11:00,35.40,16.00,31.50,272.00,2.80,900.00
8/5/2017 12:00,34.40,16.30,34.05,275.00,2.90,764.00
8/5/2017 13:00,32.90,16.80,38.33,282.00,2.80,579.00
8/5/2017 14:00,31.00,17.50,44.43,292.00,2.60,368.00
8/5/2017 15:00,28.80,18.00,52.00,304.00,2.20,153.00
8/5/2017 16:00,26.90,18.60,60.36,320.00,1.70,0.00
8/5/2017 17:00,25.50,19.20,68.21,339.00,1.30,0.00
8/5/2017 18:00,24.40,19.60,74.80,175.00,0.90,0.00
8/5/2017 19:00,23.70,19.90,79.24,5.00,0.70,0.00
8/5/2017 20:00,23.50,20.00,80.83,11.00,0.60,0.00
8/5/2017 21:00,23.30,20.10,82.19,22.00,0.60,0.00
8/5/2017 22:00,23.00,20.10,83.85,37.00,0.60,0.00
8/5/2017 23:00,22.90,20.20,84.55,46.00,0.60,0.00
8/6/2017 0:00,22.50,20.20,86.82,71.00,0.70,0.00
8/6/2017 1:00,22.30,20.20,87.86,84.00,0.70,0.00
8/6/2017 2:00,22.60,20.20,86.10,93.00,0.80,0.00
8/6/2017 3:00,24.20,20.10,77.81,98.00,0.70,58.00
8/6/2017 4:00,26.90,19.30,62.99,107.00,0.50,248.00
8/6/2017 5:00,29.50,18.10,50.27,170.00,0.40,463.00
8/6/2017 6:00,32.10,17.10,40.76,247.00,0.70,662.00
8/6/2017 7:00,34.40,16.10,33.64,270.00,1.20,825.00
8/6/2017 8:00,35.90,15.70,30.18,274.00,1.80,937.00
8/6/2017 9:00,36.70,15.70,28.83,278.00,2.10,986.00
8/6/2017 10:00,37.00,15.80,28.60,282.00,2.30,967.00
8/6/2017 11:00,36.80,16.10,29.51,287.00,2.50,883.00
8/6/2017 12:00,36.00,16.50,31.57,294.00,2.50,744.00
8/6/2017 13:00,34.70,17.00,35.03,302.00,2.40,560.00
8/6/2017 14:00,32.90,17.60,40.14,312.00,2.20,349.00
8/6/2017 15:00,30.60,18.30,47.78,324.00,1.90,142.00
8/6/2017 16:00,28.50,19.20,57.07,339.00,1.60,0.00
8/6/2017 17:00,26.90,20.10,66.33,174.00,1.40,0.00
8/6/2017 18:00,25.80,20.80,73.90,4.00,1.10,0.00
8/6/2017 19:00,24.90,21.20,79.95,9.00,0.90,0.00
8/6/2017 20:00,24.40,21.40,83.58,9.00,0.80,0.00
8/6/2017 21:00,24.10,21.50,85.66,6.00,0.80,0.00
8/6/2017 22:00,23.90,21.60,86.85,6.00,0.80,0.00
8/6/2017 23:00,23.70,21.60,87.86,6.00,0.70,0.00
8/7/2017 0:00,23.40,21.50,89.21,8.00,0.70,0.00
8/7/2017 1:00,23.20,21.50,89.94,10.00,0.60,0.00
8/7/2017 2:00,23.40,21.40,88.51,17.00,0.60,0.00
8/7/2017 3:00,24.80,21.30,80.87,24.00,0.60,54.00
8/7/2017 4:00,27.20,20.50,66.82,17.00,0.60,242.00
8/7/2017 5:00,29.90,18.80,51.51,166.00,0.60,455.00
8/7/2017 6:00,32.50,17.20,40.10,310.00,0.80,654.00
8/7/2017 7:00,34.70,16.00,32.78,295.00,1.30,816.00
8/7/2017 8:00,36.30,15.10,28.31,292.00,1.80,925.00
8/7/2017 9:00,37.20,14.70,26.40,294.00,2.10,975.00
8/7/2017 10:00,37.50,14.90,26.21,298.00,2.40,953.00
8/7/2017 11:00,37.30,15.10,26.86,303.00,2.50,872.00
8/7/2017 12:00,36.50,15.60,28.96,309.00,2.70,730.00
8/7/2017 13:00,35.10,16.40,32.98,316.00,2.80,544.00
8/7/2017 14:00,32.90,17.50,39.95,323.00,2.80,336.00
8/7/2017 15:00,30.30,18.80,50.33,329.00,2.70,131.00
8/7/2017 16:00,28.10,20.20,62.35,335.00,2.60,0.00
8/7/2017 17:00,26.70,21.30,72.27,341.00,2.40,0.00
8/7/2017 18:00,26.00,22.00,78.54,345.00,2.20,0.00
8/7/2017 19:00,25.60,22.30,82.07,347.00,2.00,0.00
8/7/2017 20:00,25.20,22.50,84.76,347.00,1.70,0.00
8/7/2017 21:00,24.80,22.50,87.30,346.00,1.50,0.00
8/7/2017 22:00,24.40,22.60,89.97,346.00,1.40,0.00
8/7/2017 23:00,24.20,22.80,91.66,346.00,1.40,0.00
8/8/2017 0:00,23.90,22.90,93.86,347.00,1.20,0.00
8/8/2017 1:00,23.80,22.90,94.84,345.00,1.20,0.00
8/8/2017 2:00,24.20,23.00,92.80,341.00,1.20,0.00
8/8/2017 3:00,25.80,23.00,84.33,337.00,1.40,47.00
8/8/2017 4:00,28.00,22.60,72.59,333.00,1.50,24.00
8/8/2017 5:00,30.30,21.90,60.98,326.00,1.50,208.00
8/8/2017 6:00,32.60,21.10,50.76,318.00,1.60,634.00
8/8/2017 7:00,34.70,20.10,42.53,311.00,1.80,796.00
8/8/2017 8:00,36.10,19.30,37.32,307.00,2.00,905.00
8/8/2017 9:00,37.00,18.80,34.52,305.00,2.20,960.00
8/8/2017 10:00,37.10,18.50,33.75,303.00,2.40,943.00
8/8/2017 11:00,36.70,18.40,34.34,301.00,2.50,862.00
8/8/2017 12:00,35.60,18.60,36.80,301.00,2.60,727.00
8/8/2017 13:00,33.90,18.90,41.19,305.00,2.60,549.00
